code,level1,level2,level3,latitude,longitude
2623074000,부산광역시,부산진구,개금제1동,35.1495667,129.0241750
2623075000,부산광역시,부산진구,개금제2동,35.1417056,129.0216889
2623076000,부산광역시,부산진구,개금제3동,35.1526861,129.0242222
2623077000,부산광역시,부산진구,범천제1동,35.1438500,129.0633000
2623078000,부산광역시,부산진구,범천제2동,35.1432778,129.0583972
2626000000,부산광역시,동래구,,35.2018722,129.0858556
2626051000,부산광역시,동래구,수민동,35.1929750,129.0933889
2626052000,부산광역시,동래구,복산동,35.2027083,129.0883750
2626054500,부산광역시,동래구,명륜동,35.2124914,129.0815610
2626055000,부산광역시,동래구,온천제1동,35.2169667,129.0823861
2626056000,부산광역시,동래구,온천제2동,35.2048833,129.0752528
2626057000,부산광역시,동래구,온천제3동,35.2018667,129.0685528
2626058000,부산광역시,동래구,사직제1동,35.1959333,129.0643444
2626059000,부산광역시,동래구,사직제2동,35.1971750,129.0591667
2626060000,부산광역시,동래구,사직제3동,35.1963889,129.0717222
2626074000,부산광역시,동래구,안락제1동,35.1940472,129.1009111
2626075000,부산광역시,동래구,안락제2동,35.1946444,129.1123111
2626076100,부산광역시,동래구,명장제1동,35.2015806,129.1065000
2626076200,부산광역시,동래구,명장제2동,35.2048667,129.1046556
2629000000,부산광역시,남구,,35.1334083,129.0865000
2629051000,부산광역시,남구,대연제1동,35.1314639,129.0957194
2629053000,부산광역시,남구,대연제3동,35.1316361,129.1025778
2629054000,부산광역시,남구,대연제4동,35.1267111,129.0936194
2629055000,부산광역시,남구,대연제5동,35.1353694,129.0924889
2629056000,부산광역시,남구,대연제6동,35.1318667,129.0858417
2629057000,부산광역시,남구,용호제1동,35.1177139,129.1112972
2629058000,부산광역시,남구,용호제2동,35.1117500,129.1156861
2629059000,부산광역시,남구,용호제3동,35.1179222,129.1150639
2629060000,부산광역시,남구,용호제4동,35.1101444,129.1126639
2629061000,부산광역시,남구,용당동,35.1144111,129.0974556
2629062000,부산광역시,남구,감만제1동,35.1137889,129.0828889
2629063000,부산광역시,남구,감만제2동,35.1194583,129.0867778
2629064500,부산광역시,남구,우암동,35.1250000,129.0758507
2629068000,부산광역시,남구,문현제1동,35.1393944,129.0735778
2629069000,부산광역시,남구,문현제2동,35.1422222,129.0709972
2629070000,부산광역시,남구,문현제3동,35.1351222,129.0739194
2629071000,부산광역시,남구,문현제4동,35.1330306,129.0712000
2632000000,부산광역시,북구,,35.1941806,128.9924750
2632051000,부산광역시,북구,구포제1동,35.2033694,129.0034111
2632052000,부산광역시,북구,구포제2동,35.1996361,129.0002444
2632052100,부산광역시,북구,구포제3동,35.1917583,129.0110444
2632053000,부산광역시,북구,금곡동,35.2470056,129.0150889
2632054100,부산광역시,북구,화명제1동,35.2216944,129.0124667
2632054200,부산광역시,북구,화명제2동,35.2405250,129.0220222
2632054300,부산광역시,북구,화명제3동,35.2287722,129.0123333
2632055000,부산광역시,북구,덕천제1동,35.2093889,129.0190194
2632056000,부산광역시,북구,덕천제2동,35.2092667,129.0102444
2632056100,부산광역시,북구,덕천제3동,35.2068194,129.0196972
2632057100,부산광역시,북구,만덕제1동,35.2103667,129.0385194
2632057200,부산광역시,북구,만덕제2동,35.2071194,129.0394667
2632057300,부산광역시,북구,만덕제3동,35.2083083,129.0313972
2635000000,부산광역시,해운대구,,35.1600194,129.1658083
2635051000,부산광역시,해운대구,우제1동,35.1598111,129.1602861
2635052000,부산광역시,해운대구,우제2동,35.1681556,129.1422111
2635052500,부산광역시,해운대구,우제3동,35.1592915,129.1424022
2635053000,부산광역시,해운대구,중제1동,35.1594583,129.1664778
2635054000,부산광역시,해운대구,중제2동,35.1587972,129.1821083
2635055100,부산광역시,해운대구,좌제1동,35.1678222,129.1765528
2635055200,부산광역시,해운대구,좌제2동,35.1660611,129.1849194
2635055300,부산광역시,해운대구,좌제3동,35.1692639,129.1689861
2635055400,부산광역시,해운대구,좌제4동,35.1748667,129.1784778
2635056000,부산광역시,해운대구,송정동,35.1805611,129.2058972
2635057000,부산광역시,해운대구,반여제1동,35.1980556,129.1211889
2635058000,부산광역시,해운대구,반여제2동,35.1928306,129.1323528
2635059000,부산광역시,해운대구,반여제3동,35.1980056,129.1357000
2635059500,부산광역시,해운대구,반여제4동,35.2061028,129.1193444
2635061000,부산광역시,해운대구,반송제1동,35.2220528,129.1500083
2635062000,부산광역시,해운대구,반송제2동,35.2257639,129.1626972
2635065000,부산광역시,해운대구,재송제1동,35.1808639,129.1256444
2635066000,부산광역시,해운대구,재송제2동,35.1865500,129.1277194
2638000000,부산광역시,사하구,,35.1014278,128.9770417
2638051000,부산광역시,사하구,괴정제1동,35.0965028,128.9916222
2638052000,부산광역시,사하구,괴정제2동,35.1004306,129.0062750
2638053000,부산광역시,사하구,괴정제3동,35.0972111,129.0004222
2638054000,부산광역시,사하구,괴정제4동,35.0960167,128.9854000
2638055000,부산광역시,사하구,당리동,35.0998444,128.9789306
2638056100,부산광역시,사하구,하단제1동,35.1008333,128.9665333
2638056200,부산광역시,사하구,하단제2동,35.1114333,128.9626861
2638057100,부산광역시,사하구,신평제1동,35.0869139,128.9765750
2638057200,부산광역시,사하구,신평제2동,35.0915333,128.9616333
2638058000,부산광역시,사하구,장림제1동,35.0798194,128.9691417
2638059000,부산광역시,사하구,장림제2동,35.0747278,128.9748444
2638060100,부산광역시,사하구,다대제1동,35.0561028,128.9735778
2638060200,부산광역시,사하구,다대제2동,35.0603222,128.9844333
2638061000,부산광역시,사하구,구평동,35.0788194,128.9900417
2638062000,부산광역시,사하구,감천제1동,35.0849056,129.0069111
2638063000,부산광역시,사하구,감천제2동,35.0915250,129.0116000
2641000000,부산광역시,금정구,,35.2400778,129.0943194
2641051000,부산광역시,금정구,서제1동,35.2152611,129.1013972
2641052000,부산광역시,금정구,서제2동,35.2097806,129.1069333
2641053000,부산광역시,금정구,서제3동,35.2123750,129.1097306
2641055500,부산광역시,금정구,금사회동동,35.2172361,129.1133750
2641057000,부산광역시,금정구,부곡제1동,35.2213500,129.0944000
2641058000,부산광역시,금정구,부곡제2동,35.2267278,129.0950000
2641059000,부산광역시,금정구,부곡제3동,35.2374056,129.0961333
2641059100,부산광역시,금정구,부곡제4동,35.2168139,129.0908750
2641060000,부산광역시,금정구,장전제1동,35.2346667,129.0872111
2641061000,부산광역시,금정구,장전제2동,35.2225306,129.0843778
2641063500,부산광역시,금정구,선두구동,35.2952083,129.1155972
2641066500,부산광역시,금정구,청룡노포동,35.2720500,129.0920556
2641067000,부산광역시,금정구,남산동,35.2685556,129.0946222
2641068000,부산광역시,금정구,구서제1동,35.2419917,129.0892306
2641069000,부산광역시,금정구,구서제2동,35.2520833,129.0928889
2641070000,부산광역시,금정구,금성동,35.2472528,129.0583417
2644000000,부산광역시,강서구,,35.2091639,128.9829083
2644051000,부산광역시,강서구,대저1동,35.2113944,128.9828556
2644052000,부산광역시,강서구,대저2동,35.1753944,128.9587000
2644053000,부산광역시,강서구,강동동,35.2114639,128.9375083
2644053500,부산광역시,강서구,명지1동,35.1080910,128.9265020
2644054500,부산광역시,강서구,명지2동,35.0845870,128.8997580
2644055000,부산광역시,강서구,가락동,35.1933167,128.9040750
2644056000,부산광역시,강서구,녹산동,35.1234639,128.8608083
2644058000,부산광역시,강서구,가덕도동,35.0526167,128.8140333
2644059000,부산광역시,강서구,신호동,35.0854435,128.8791071
2647000000,부산광역시,연제구,,35.1731861,129.0820750
2647061000,부산광역시,연제구,거제제1동,35.1917194,129.0830222
2647062000,부산광역시,연제구,거제제2동,35.1845722,129.0725417
2647063000,부산광역시,연제구,거제제3동,35.1810333,129.0753083
2647064000,부산광역시,연제구,거제제4동,35.1761306,129.0700222
2647065000,부산광역시,연제구,연산제1동,35.1858778,129.0938444
2647066000,부산광역시,연제구,연산제2동,35.1768333,129.0815750
2647067000,부산광역시,연제구,연산제3동,35.1702694,129.0965111
2647068000,부산광역시,연제구,연산제4동,35.1832167,129.0871556
2647069000,부산광역시,연제구,연산제5동,35.1814194,129.0783556
2647070000,부산광역시,연제구,연산제6동,35.1757722,129.0879417
2647072000,부산광역시,연제구,연산제8동,35.1840333,129.1033333
2647073000,부산광역시,연제구,연산제9동,35.1855472,129.1071972
2650000000,부산광역시,수영구,,35.1424667,129.1153750
2650066000,부산광역시,수영구,남천제1동,35.1395750,129.1125972
2650067000,부산광역시,수영구,남천제2동,35.1407528,129.1169861
2650073000,부산광역시,수영구,수영동,35.1673583,129.1182889
2650074000,부산광역시,수영구,망미제1동,35.1713556,129.1032417
2650075000,부산광역시,수영구,망미제2동,35.1721528,129.1175417
2650076000,부산광역시,수영구,광안제1동,35.1598667,129.1147306
2650077000,부산광역시,수영구,광안제2동,35.1506778,129.1148667
2650078000,부산광역시,수영구,광안제3동,35.1648222,129.1158556
2650079000,부산광역시,수영구,광안제4동,35.1519667,129.1136667
2650080000,부산광역시,수영구,민락동,35.1541667,129.1276778
2653000000,부산광역시,사상구,,35.1494667,128.9933333
2653058000,부산광역시,사상구,삼락동,35.1738944,128.9799667
2653059100,부산광역시,사상구,모라제1동,35.1845361,128.9896889
2653059300,부산광역시,사상구,모라제3동,35.1815583,128.9983333
2653060000,부산광역시,사상구,덕포제1동,35.1672833,128.9855306
2653061000,부산광역시,사상구,덕포제2동,35.1713806,128.9851778
2653062000,부산광역시,사상구,괘법동,35.1606722,128.9894444
2653064500,부산광역시,사상구,감전동,35.1512333,128.9817083
2653065000,부산광역시,사상구,주례제1동,35.1486194,129.0001444
2653066000,부산광역시,사상구,주례제2동,35.1469889,129.0127333
2653066100,부산광역시,사상구,주례제3동,35.1442889,129.0037222
2653067000,부산광역시,사상구,학장동,35.1409917,128.9896778
2653068000,부산광역시,사상구,엄궁동,35.1256000,128.9744444
2671000000,부산광역시,기장군,,35.2413500,129.2244750
2671025000,부산광역시,기장군,기장읍,35.2356028,129.2181778
2671025300,부산광역시,기장군,장안읍,35.3107028,129.2462889
2671025600,부산광역시,기장군,정관읍,35.3223750,129.1826778
2671025900,부산광역시,기장군,일광읍,35.2639372,129.2322825
2671033000,부산광역시,기장군,철마면,35.2721972,129.1520222
2700000000,대구광역시,,,35.8685417,128.6035528
2711000000,대구광역시,중구,,35.8662861,128.6083972
2711051700,대구광역시,중구,동인동,35.8679048,128.6091310
2711054500,대구광역시,중구,삼덕동,35.8625750,128.6111667
2711056500,대구광역시,중구,성내1동,35.8662500,128.6003556
2711057500,대구광역시,중구,성내2동,35.8653472,128.5926222
2711058500,대구광역시,중구,성내3동,35.8696111,128.5879417
2711059500,대구광역시,중구,대신동,35.8632028,128.5794444
2711064000,대구광역시,중구,남산1동,35.8563944,128.5926444
2711065000,대구광역시,중구,남산2동,35.8610611,128.5917556
2711066000,대구광역시,중구,남산3동,35.8565333,128.5871972
2711067000,대구광역시,중구,남산4동,35.8552389,128.5827194
2711068000,대구광역시,중구,대봉1동,35.8586722,128.6065750
2711069000,대구광역시,중구,대봉2동,35.8552056,128.6019528
2714000000,대구광역시,동구,,35.8836167,128.6377111
2714051000,대구광역시,동구,신암1동,35.8812778,128.6185528
2714052000,대구광역시,동구,신암2동,35.8764278,128.6165333
2714053000,대구광역시,동구,신암3동,35.8766278,128.6253750
2714054000,대구광역시,동구,신암4동,35.8820972,128.6315111
2714054100,대구광역시,동구,신암5동,35.8867250,128.6352444
2714055500,대구광역시,동구,신천1.2동,35.8671194,128.6167972
2714057000,대구광역시,동구,신천3동,35.8722667,128.6258972
2714058000,대구광역시,동구,신천4동,35.8687861,128.6314861
2714059000,대구광역시,동구,효목1동,35.8781556,128.6474667
2714060000,대구광역시,동구,효목2동,35.8746361,128.6404222
2714061500,대구광역시,동구,도평동,35.9079306,128.6559861
2714062000,대구광역시,동구,불로.봉무동,35.9072833,128.6416222
2714064000,대구광역시,동구,지저동,35.8907306,128.6404556
2714065500,대구광역시,동구,동촌동,35.8838889,128.6519000
2714067000,대구광역시,동구,방촌동,35.8770833,128.6674750
2714068500,대구광역시,동구,해안동,35.8921917,128.6843306
2714072000,대구광역시,동구,안심1동,35.8673833,128.7043306
2714073000,대구광역시,동구,안심2동,35.8724361,128.6892639
2714074200,대구광역시,동구,안심3동,35.8678684,128.7224295
2714074700,대구광역시,동구,안심4동,35.8701050,128.7110460
2714075500,대구광역시,동구,혁신동,35.8796992,128.7109768
2714076000,대구광역시,동구,공산동,35.9372222,128.6464667
2717000000,대구광역시,서구,,35.8687944,128.5614111
2717051000,대구광역시,서구,내당1동,35.8576750,128.5629639
2717052500,대구광역시,서구,내당2.3동,35.8642833,128.5766889
2717054000,대구광역시,서구,내당4동,35.8577667,128.5538083
2717055000,대구광역시,서구,비산1동,35.8781917,128.5712417
2717056500,대구광역시,서구,비산2.3동,35.8727222,128.5769750
2717058000,대구광역시,서구,비산4동,35.8667833,128.5762972
2717059000,대구광역시,서구,비산5동,35.8833778,128.5718444
2717060000,대구광역시,서구,비산6동,35.8733333,128.5713306
2717061000,대구광역시,서구,비산7동,35.8850361,128.5557417
2717062000,대구광역시,서구,평리1동,35.8726056,128.5654889
2717063000,대구광역시,서구,평리2동,35.8682639,128.5659639
2717064000,대구광역시,서구,평리3동,35.8728833,128.5635194
2717065000,대구광역시,서구,평리4동,35.8643444,128.5588889
2717066000,대구광역시,서구,평리5동,35.8708000,128.5509556
2717066100,대구광역시,서구,평리6동,35.8722417,128.5503333
2717067500,대구광역시,서구,상중이동,35.8649833,128.5464778
2717069500,대구광역시,서구,원대동,35.8837861,128.5766222
2720000000,대구광역시,남구,,35.8429778,128.5998000
2720051500,대구광역시,남구,이천동,35.8507139,128.6016667
2720053000,대구광역시,남구,봉덕1동,35.8425694,128.6001111
2720054000,대구광역시,남구,봉덕2동,35.8408556,128.6032889
2720055000,대구광역시,남구,봉덕3동,35.8386944,128.6004639
2720056000,대구광역시,남구,대명1동,35.8372806,128.5791222
2720057100,대구광역시,남구,대명2동,35.8523056,128.5888778
2720058600,대구광역시,남구,대명3동,35.8493639,128.5813222
2720059000,대구광역시,남구,대명4동,35.8449528,128.5745556
2720060000,대구광역시,남구,대명5동,35.8402611,128.5899889
2720061000,대구광역시,남구,대명6동,35.8320917,128.5680444
2720064000,대구광역시,남구,대명9동,35.8342722,128.5813972
2720065000,대구광역시,남구,대명10동,35.8370500,128.5711889
2720066000,대구광역시,남구,대명11동,35.8331639,128.5626528
2723000000,대구광역시,북구,,35.8827000,128.5850222
2723051000,대구광역시,북구,고성동,35.8789500,128.5858222
2723052600,대구광역시,북구,칠성동,35.8762111,128.6021083
2723055000,대구광역시,북구,침산1동,35.8873750,128.5833889
2723056000,대구광역시,북구,침산2동,35.8842722,128.5991750
2723057000,대구광역시,북구,침산3동,35.8891444,128.5915528
2723061000,대구광역시,북구,산격1동,35.8896528,128.5969111
2723062000,대구광역시,북구,산격2동,35.8987111,128.6114861
2723063000,대구광역시,북구,산격3동,35.8905306,128.6104972
2723063100,대구광역시,북구,산격4동,35.8893056,128.6064194
2723064500,대구광역시,북구,대현동,35.8821838,128.6058302
2723067100,대구광역시,북구,복현1동,35.8907389,128.6207528
2723067200,대구광역시,북구,복현2동,35.8924361,128.6276639
2723068000,대구광역시,북구,검단동,35.9104556,128.6294000
2723069500,대구광역시,북구,무태조야동,35.9182944,128.5994000
2723071500,대구광역시,북구,관문동,35.8986722,128.5443778
2723072500,대구광역시,북구,태전1동,35.9207222,128.5458000
2723073500,대구광역시,북구,태전2동,35.9185306,128.5510111
2723074500,대구광역시,북구,구암동,35.9373694,128.5716417
2723075000,대구광역시,북구,관음동,35.9413722,128.5496306
2723077000,대구광역시,북구,읍내동,35.9426167,128.5530778
2723078000,대구광역시,북구,동천동,35.9401222,128.5577333
2723079000,대구광역시,북구,노원동,35.8901321,128.5762125
2723080000,대구광역시,북구,국우동,35.9480283,128.5754397
2726000000,대구광역시,수성구,,35.8552083,128.6328667
2726051000,대구광역시,수성구,범어1동,35.8525000,128.6242778
2726052000,대구광역시,수성구,범어2동,35.8571139,128.6335306
2726053000,대구광역시,수성구,범어3동,35.8631639,128.6200889
2726054000,대구광역시,수성구,범어4동,35.8551472,128.6434778
2726055000,대구광역시,수성구,만촌1동,35.8699139,128.6491083
2726056000,대구광역시,수성구,만촌2동,35.8568972,128.6494194
2726056100,대구광역시,수성구,만촌3동,35.8525056,128.6527194
2726057000,대구광역시,수성구,수성1가동,35.8533944,128.6129000
2726058000,대구광역시,수성구,수성2.3가동,35.8527861,128.6213444
2726059000,대구광역시,수성구,수성4가동,35.8596833,128.6188639
2726060100,대구광역시,수성구,황금1동,35.8409611,128.6404222
2726060200,대구광역시,수성구,황금2동,35.8385556,128.6274417
2726061000,대구광역시,수성구,중동,35.8444028,128.6172222
2726062000,대구광역시,수성구,상동,35.8291583,128.6176222
2726063000,대구광역시,수성구,파동,35.8124444,128.6173111
2726064000,대구광역시,수성구,두산동,35.8263500,128.6228083
2726065100,대구광역시,수성구,지산1동,35.8218889,128.6393528
2726065200,대구광역시,수성구,지산2동,35.8201389,128.6302528
2726066100,대구광역시,수성구,범물1동,35.8148222,128.6481861
2726066200,대구광역시,수성구,범물2동,35.8146194,128.6456778
2726067000,대구광역시,수성구,고산1동,35.8341417,128.7146417
2726068000,대구광역시,수성구,고산2동,35.8403472,128.6973444
2726069000,대구광역시,수성구,고산3동,35.8412722,128.7089111
2729000000,대구광역시,달서구,,35.8269278,128.5350639
2729051500,대구광역시,달서구,성당동,35.8429415,128.5495650
2729053500,대구광역시,달서구,두류1.2동,35.8556934,128.5721980
2729055000,대구광역시,달서구,두류3동,35.8507139,128.5576444
2729055500,대구광역시,달서구,감삼동,35.8480694,128.5443778
2729056300,대구광역시,달서구,죽전동,35.8528389,128.5420000
2729056800,대구광역시,달서구,장기동,35.8403917,128.5321778
2729057100,대구광역시,달서구,용산1동,35.8537167,128.5335444
2729057200,대구광역시,달서구,용산2동,35.8554389,128.5251528
2729057600,대구광역시,달서구,이곡1동,35.8487000,128.5128000
2729057700,대구광역시,달서구,이곡2동,35.8528250,128.5030972
2729058500,대구광역시,달서구,신당동,35.8560333,128.5010444
2729059000,대구광역시,달서구,본리동,35.8391278,128.5398528
2729060100,대구광역시,달서구,월성1동,35.8166500,128.5251778
2729060200,대구광역시,달서구,월성2동,35.8279556,128.5304972
2729061500,대구광역시,달서구,진천동,35.8122000,128.5266750
2729061700,대구광역시,달서구,유천동,35.8172711,128.5140127
2729062400,대구광역시,달서구,상인1동,35.8112556,128.5471972
2729062500,대구광역시,달서구,상인2동,35.8095417,128.5385194
2729062600,대구광역시,달서구,상인3동,35.8070889,128.5524194
2729062800,대구광역시,달서구,도원동,35.8044667,128.5344000
2729063000,대구광역시,달서구,송현1동,35.8263806,128.5556194
2729064000,대구광역시,달서구,송현2동,35.8298361,128.5478194
2729065000,대구광역시,달서구,본동,35.8314861,128.5432889
2771000000,대구광역시,달성군,,35.7716806,128.4332750
2771025000,대구광역시,달성군,화원읍,35.8011167,128.5030556
2771025300,대구광역시,달성군,논공읍,35.7711000,128.4225556
2771025600,대구광역시,달성군,다사읍,35.8588333,128.4561750
2771025900,대구광역시,달성군,유가읍,35.6938760,128.4597730
2771026200,대구광역시,달성군,옥포읍,35.7866417,128.4659778
2771026500,대구광역시,달성군,현풍읍,35.6943139,128.4497861
2771031000,대구광역시,달성군,가창면,35.7998306,128.6246889
2771033000,대구광역시,달성군,하빈면,35.8979444,128.4477111
2771038000,대구광역시,달성군,구지면,35.6557639,128.4156667
2772000000,대구광역시,군위군,,36.2399972,128.5750778
2772025000,대구광역시,군위군,군위읍,36.2369194,128.5710194
2772031000,대구광역시,군위군,소보면,36.2519056,128.4776222
2772032000,대구광역시,군위군,효령면,36.1538778,128.5876778
2772033000,대구광역시,군위군,부계면,36.0979083,128.6664528
2772034000,대구광역시,군위군,우보면,36.1920361,128.6640417
2772035000,대구광역시,군위군,의흥면,36.1728750,128.7174083
2772036000,대구광역시,군위군,산성면,36.1201444,128.6971972
2772037000,대구광역시,군위군,삼국유사면,36.1180083,128.7914861
2800000000,인천광역시,,,37.4532333,126.7073528
2812500000,인천광역시,제물포구,,37.4709333,126.6235667
2812551000,인천광역시,제물포구,신포동,37.4675556,126.6271556
2812552000,인천광역시,제물포구,연안동,37.4504194,126.6066000
2812553000,인천광역시,제물포구,신흥동,37.4648722,126.6361528
2812554000,인천광역시,제물포구,도원동,37.4653056,126.6399750
2812555000,인천광역시,제물포구,율목동,37.4664611,126.6379556
2812556000,인천광역시,제물포구,동인천동,37.4740472,126.6311111
2812557000,인천광역시,제물포구,개항동,37.4725556,126.6206861
2812558000,인천광역시,제물포구,만석동,37.4804444,126.6275306
2812559000,인천광역시,제물포구,화수1.화평동,37.4787361,126.6319528
2812560000,인천광역시,제물포구,화수2동,37.4815806,126.6322222
2812561000,인천광역시,제물포구,송현1.2동,37.4733639,126.6391889
2812562000,인천광역시,제물포구,송현3동,37.4795167,126.6447222
2812563000,인천광역시,제물포구,송림1동,37.4734833,126.6423333
2812564000,인천광역시,제물포구,송림2동,37.4730250,126.6447306
2812565000,인천광역시,제물포구,송림3.5동,37.4701167,126.6486000
2812566000,인천광역시,제물포구,송림4동,37.4754611,126.6520222
2812567000,인천광역시,제물포구,송림6동,37.4745528,126.6500306
2812568000,인천광역시,제물포구,금창동,37.4697778,126.6419444
2815500000,인천광역시,영종구,,37.4897682,126.5599630
2815551000,인천광역시,영종구,영종동,37.4907472,126.5329972
2815552000,인천광역시,영종구,영종1동,37.4893250,126.5542340
2815553000,인천광역시,영종구,영종2동,37.4992837,126.5687266
2815554000,인천광역시,영종구,운서1동,37.4933271,126.4883365
2815555000,인천광역시,영종구,운서2동,37.4936995,126.4984772
2815556000,인천광역시,영종구,용유동,37.4410694,126.4044750
2817700000,인천광역시,미추홀구,,37.4606806,126.6526861
2817751000,인천광역시,미추홀구,숭의2동,37.4602528,126.6493111
2817752000,인천광역시,미추홀구,숭의1.3동,37.4672428,126.6471814
2817753000,인천광역시,미추홀구,숭의4동,37.4620444,126.6612417
2817754000,인천광역시,미추홀구,용현1.4동,37.4562382,126.6599204
2817755000,인천광역시,미추홀구,용현2동,37.4523222,126.6475306
2817756000,인천광역시,미추홀구,용현3동,37.4539083,126.6539667
2817757000,인천광역시,미추홀구,용현5동,37.4497139,126.6424194
2817758000,인천광역시,미추홀구,학익1동,37.4370833,126.6662333
2817759000,인천광역시,미추홀구,학익2동,37.4437694,126.6695083
2817760000,인천광역시,미추홀구,도화1동,37.4581000,126.6758972
2817761000,인천광역시,미추홀구,도화2.3동,37.4675264,126.6647547
2817762000,인천광역시,미추홀구,주안1동,37.4609833,126.6787000
2817763000,인천광역시,미추홀구,주안2동,37.4519139,126.6747528
2817764000,인천광역시,미추홀구,주안3동,37.4420861,126.6761111
2817765000,인천광역시,미추홀구,주안4동,37.4522944,126.6923667
2817766000,인천광역시,미추홀구,주안5동,37.4630694,126.6891083
2817767000,인천광역시,미추홀구,주안6동,37.4596583,126.6915000
2817768000,인천광역시,미추홀구,주안7동,37.4456444,126.6797111
2817769000,인천광역시,미추홀구,주안8동,37.4468250,126.6914194
2817770000,인천광역시,미추홀구,관교동,37.4414167,126.6989111
2817771000,인천광역시,미추홀구,문학동,37.4348806,126.6870972
2818500000,인천광역시,연수구,,37.4071222,126.6804417
2818563000,인천광역시,연수구,옥련1동,37.4245333,126.6571417
2818564000,인천광역시,연수구,옥련2동,37.4235000,126.6502861
2818575000,인천광역시,연수구,선학동,37.4196917,126.7034306
2818576100,인천광역시,연수구,연수1동,37.4193806,126.6837083
2818576200,인천광역시,연수구,연수2동,37.4088722,126.6839778
2818576300,인천광역시,연수구,연수3동,37.4166000,126.6941556
2818576600,인천광역시,연수구,청학동,37.4222000,126.6682194
2818578000,인천광역시,연수구,동춘1동,37.4068500,126.6729083
2818579000,인천광역시,연수구,동춘2동,37.3999167,126.6713639
2818579500,인천광역시,연수구,동춘3동,37.4056250,126.6803667
2818582000,인천광역시,연수구,송도1동,37.3910576,126.6520820
2818583000,인천광역시,연수구,송도2동,37.4032800,126.6416390
2818584000,인천광역시,연수구,송도3동,37.3816722,126.6633667
2818585000,인천광역시,연수구,송도4동,37.3881090,126.6349280
2818586000,인천광역시,연수구,송도5동,37.4139410,126.6232310
2820000000,인천광역시,남동구,,37.4445194,126.7337972
2820051000,인천광역시,남동구,구월1동,37.4496028,126.7136750
2820052000,인천광역시,남동구,구월2동,37.4532639,126.7154222
2820052100,인천광역시,남동구,구월3동,37.4499083,126.6990333
2820052200,인천광역시,남동구,구월4동,37.4468056,126.7262083
2820053000,인천광역시,남동구,간석1동,37.4558278,126.7073667
2820054000,인천광역시,남동구,간석2동,37.4589000,126.7110667
2820055000,인천광역시,남동구,간석3동,37.4633639,126.7166000
2820055100,인천광역시,남동구,간석4동,37.4637889,126.7028000
2820056000,인천광역시,남동구,만수1동,37.4459944,126.7341333
2820057000,인천광역시,남동구,만수2동,37.4564167,126.7329222
2820058000,인천광역시,남동구,만수3동,37.4591611,126.7251778
2820058100,인천광역시,남동구,만수4동,37.4566972,126.7377111
2820058200,인천광역시,남동구,만수5동,37.4552083,126.7299000
2820058300,인천광역시,남동구,만수6동,37.4409139,126.7397528
2820065000,인천광역시,남동구,장수서창동,37.4330833,126.7494528
2820065500,인천광역시,남동구,서창2동,37.4240149,126.7521618
2820066000,인천광역시,남동구,남촌도림동,37.4293778,126.7172861
2820069000,인천광역시,남동구,논현1동,37.4056898,126.7293199
2820070000,인천광역시,남동구,논현2동,37.4042243,126.7163943
2820071000,인천광역시,남동구,논현고잔동,37.4014528,126.7183417
2823700000,인천광역시,부평구,,37.5042667,126.7241000
2823751000,인천광역시,부평구,부평1동,37.4914333,126.7221083
2823752000,인천광역시,부평구,부평2동,37.4840889,126.7200417
2823753000,인천광역시,부평구,부평3동,37.4832389,126.7102861
2823754000,인천광역시,부평구,부평4동,37.4980417,126.7270000
2823755000,인천광역시,부평구,부평5동,37.4908250,126.7304750
2823756000,인천광역시,부평구,부평6동,37.4836306,126.7265333
2823757000,인천광역시,부평구,산곡1동,37.5041417,126.7023194
2823758000,인천광역시,부평구,산곡2동,37.5030500,126.7107083
2823758100,인천광역시,부평구,산곡3동,37.4879528,126.7115111
2823758200,인천광역시,부평구,산곡4동,37.4990750,126.7135444
2823759100,인천광역시,부평구,청천1동,37.5139278,126.7038972
2823759200,인천광역시,부평구,청천2동,37.5120611,126.7065333
2823764100,인천광역시,부평구,갈산1동,37.5148111,126.7293444
2823764200,인천광역시,부평구,갈산2동,37.5079556,126.7279306
2823764600,인천광역시,부평구,삼산1동,37.5156278,126.7397778
2823764800,인천광역시,부평구,삼산2동,37.5089722,126.7384861
2823765000,인천광역시,부평구,부개1동,37.4827000,126.7391083
2823766000,인천광역시,부평구,부개2동,37.4920000,126.7392222
2823766100,인천광역시,부평구,부개3동,37.5015639,126.7370000
2823767000,인천광역시,부평구,일신동,37.4815667,126.7489778
2823768000,인천광역시,부평구,십정1동,37.4729722,126.6982000
2823769000,인천광역시,부평구,십정2동,37.4710000,126.7101306
2824500000,인천광역시,계양구,,37.5347917,126.7397528
2824560100,인천광역시,계양구,효성1동,37.5296056,126.7142222
2824560200,인천광역시,계양구,효성2동,37.5222333,126.7118639
2824561100,인천광역시,계양구,계산1동,37.5401083,126.7265750
2824561200,인천광역시,계양구,계산2동,37.5446222,126.7292639
2824561300,인천광역시,계양구,계산3동,37.5339278,126.7311333
2824561400,인천광역시,계양구,계산4동,37.5317833,126.7438972
2824562100,인천광역시,계양구,작전1동,37.5279194,126.7318861
2824562200,인천광역시,계양구,작전2동,37.5300889,126.7260667
2824564000,인천광역시,계양구,작전서운동,37.5252389,126.7385528
2824571000,인천광역시,계양구,계양1동,37.5741028,126.7362417
2824572000,인천광역시,계양구,계양2동,37.5409556,126.7391667
